X,Y,codigo,municipio,distrito_m,nucleo_urb,nom_calle,numero,ubicacion,estado,anio_insta,tapa_norm,diametro,registro,tipo,modelo,marca,tipo_red1,tapon,propiedad,profundida,icon_url
-5.93378067434631,37.2744530260278,"25398",DOS HERMANAS,DH_DOS HERMANAS OESTE,DOS HERMANAS,PG\ P.I. AUTOVIA (CTRA. MADRID-CADIZ),S/N,En acera,En servicio,"2005",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.82345866795735,37.3442342863975,"19597",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ SOR JUANA INES DE LA CRUZ,"8",En acera,En servicio,"2001",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.98354448417248,37.3788861107502,"19515",SEVILLA,SE_SUR,SEVILLA,AV\ LA BORBOLLA,FTE. PZ\ AVIADOR RUIZ DE ALDA,En acera,En servicio,"2001",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.500000,./0.png
-5.90842038815587,37.3864151853599,"31570",SEVILLA,SE_ESTE,SEVILLA,CL\ TORRE PACHECO,"13",En acera,En servicio,"2020",Si,"60",Caja,EMASESA,CON ROSCA,,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.9447599534611,37.2833417431881,"32500",DOS HERMANAS,DH_DOS HERMANAS OESTE,DOS HERMANAS,CL\ RONDA DE ALTAIR,"85",En calzada,En servicio,"2022",Desconocido,"45",Caja,EMASESA,,ODRIOZOLA,Agua bruta secundaria,No,Particular (Cliente),0.000000,./0.png
-5.97097190485838,37.3856846710246,"5679",SEVILLA,SE_NERVION,SEVILLA,CL\ BENITO MAS Y PRAT,"7",En acera,En servicio,"1978",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97709054391654,37.3711033299706,"14780",SEVILLA,SE_SUR,SEVILLA,CL\ CARDENAL BUENO MONREAL,9 accB,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93615728710651,37.2929936470294,"24798",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ ARCIPRESTE DE HITA,ESQ. C/ MIGUEL HERNANDEZ,En acera,En servicio,"1970",Si,"60",Arqueta,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.94844286847711,37.2809027515028,"29169",DOS HERMANAS,DH_DOS HERMANAS OESTE,DOS HERMANAS,CL\ RAYO,"27",En calzada,En servicio,"1970",Desconocido,"60",Caja,EMASESA,,ODRIOZOLA,Agua bruta secundaria,No,Particular (Cliente),0.000000,./0.png
-6.03684306745795,37.4198602957608,"14342",CAMAS,CA_ZONA INDUSTRIAL,CAMAS,CL\ SANTA CRUZ,ESQ. CL\ GAVIA DEL GITANO,En calzada,En servicio,"1972",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96495103613801,37.3220862677046,"23906",SEVILLA,SE_BELLAVISTA-LA PALMERA,BELLAVISTA,CL\ ALONSO MINGO,S/N,En acera,En servicio,"2003",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.85290208921801,37.3409284481913,"27211",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ CASTILLO DE LA AGUZADERA,"26",En acera,En servicio,"2018",Si,"60",Caja,EMASESA,CON ROSCA,,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99310358013056,37.4002942822775,"12699",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ RELATOR,5accA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98391025129688,37.4207755694177,"19523",SEVILLA,SE_NORTE,SEVILLA,CL\ TREN CHANGAY,ESQ. AV\ SAN JERONIMO,En acera,En servicio,"2000",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9710505696342,37.4229199940625,"10808",SEVILLA,SE_NORTE,SEVILLA,CL\ ESTRELLA CANOPUS,3 accA,En acera,En servicio,"1994",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98094433381374,37.3942788359704,"8151",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ PEREZ HERVAS,9 accA,En acera,En servicio,"1977",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93323890718775,37.2820838097535,"21694",DOS HERMANAS,DH_DOS HERMANAS CENTRO OESTE,DOS HERMANAS,CL\ JUAN DE MENA,S/N,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00820737113492,37.4016794209406,"19117",SEVILLA,SE_TRIANA,SEVILLA,CL\ LEONARDO DA VINCI,FTE. CL\ JOHANN G. GUTENBERG,En acera,En servicio,"1992",Si,"45",Caja,BLINDADA,,,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.99438024774294,37.381980211154,"23998",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PS\ PASEO DE CRISTINA,"1",En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94843743154545,37.287646883921,"32533",DOS HERMANAS,DH_DOS HERMANAS OESTE,DOS HERMANAS,CL\ URANO,"21",En calzada,En servicio,"2022",Desconocido,"45",Caja,EMASESA,,ODRIOZOLA,Agua bruta secundaria,No,Particular (Cliente),0.000000,./0.png
-5.93584145108967,37.3482320572352,"32719",DOS HERMANAS,DH_CONDEQUINTO,CONDEQUINTO,CL\ CARABELA LA PINTA,"20",En acera,"En servicio, pendiente de liquidación/datos","2023",,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,1.000000,./0.png
-5.95107818714809,37.4756583779742,"17534",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,CL\ MATILDE CANTOS FERNANDEZ,S/N,En acera,En servicio,"2000",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99781107291392,37.3844623070365,"23141",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PS\ CRISTOBAL COLON,"17",En acera,En servicio,"2003",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.800000,./0.png
-5.94288859304439,37.4920008453258,"27878",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,CL\ TOCINA,JTO. Nº 10,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.300000,./0.png
-5.99144038046164,37.507229002177,"27888",ALCALA DEL RIO,AR_ALCALA DEL RIO,ALCALA DEL RIO,CL\ VILLAVERDE DEL RIO,FTE. Nº 26,En acera,En servicio,"2008",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.350000,./0.png
-5.98853832730937,37.5078117705137,"27902",ALCALA DEL RIO,AR_ALCALA DEL RIO,ALCALA DEL RIO,CL\ BRENES,"ESQ. AVDA. DE LA RINCONADA, 4",En acera,En servicio,"2008",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.350000,./0.png
-5.8661502218113,37.3554270672896,"26188",ALCALA DE GUADAIRA,AG_ZONA INDUSTRIAL,ALCALA DE GUADAIRA,CL\ CORDEL DE GANDUL,ROCA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97732527817744,37.3882911851327,"7720",SEVILLA,SE_NERVION,SEVILLA,CL\ SACRIFICIO,2 accA,En acera,En servicio,"1993",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99804731624008,37.3732526430733,"2099",SEVILLA,SE_LOS REMEDIOS,SEVILLA,CL\ VIRGEN DE LA ANTIGUA,"4",En acera,En servicio,"2012",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93015996127888,37.2916114672139,"21429",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,PZ\ RAFAEL RUIZ PERDIGONES,ESQ. CL\ ALCALDE MANUEL TERRERO SANCHEZ,En acera,En servicio,"1995",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99436053803969,37.4107074493409,"18797",SEVILLA,SE_TRIANA,SEVILLA,AV\ ALVARO ALONSO BARBA,JTO. HOTEL BARCELO RENACIMIENTO,En acera,En servicio,"1992",Si,"60",Caja,EMASESA,,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.92794193010669,37.2900169228365,"21443",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,PZ\ ANTONIO ROMERO MONGE,ENTRE CL\ ALCALDE FERNANDO FOURNON RAYA Y CL\ PERIODISTA JOSE MARIA GOMEZ,En acera,En servicio,"1995",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97567282215748,37.3731261444864,"3957",SEVILLA,SE_SUR,SEVILLA,CL\ MANUEL GONZALEZ FERNANDEZ,"1",En acera,En servicio,"1983",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9460970921613,37.4866778713096,"17127",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,CL\ MIGUEL DE MAÑARA,ESQ. CL\ BENITO PEREZ GALDOS,En acera,En servicio,"1989",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98628087240762,37.3495025944324,"3255",SEVILLA,SE_BELLAVISTA-LA PALMERA,SEVILLA,CL\ LONDRES,Nº18,En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9222106211902,37.39236830694,"13721",SEVILLA,SE_ESTE,SEVILLA,CL\ JUAN PEREZ DE PINEDA,FTE. I.E.S. VALLE INCLAN,En acera,En servicio,"1987",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94660937049865,37.5442316643203,"25421",ALCALA DEL RIO,AR_ESQUIVEL,ESQUIVEL,AV\ DEL PINSAPO (ESQUIVEL),ENTRE CL\ PINO PIÑONERO (ESQUIVEL) Y CL\ PINO FLANDES (ESQUIVEL),En acera,En servicio,"2005",Si,"60",Caja,EMASESA,CON ROSCA,,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99245686846177,37.3865205070102,"29450",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ CARDENAL CARLOS AMIGO,5accA,En acera,En servicio,"2012",Si,"45",Caja,OTRAS,ENCHUFE RAPIDO,IRUA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.99793538166632,37.3877225101495,"11848",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PZ\ MOLVIEDRO,"1",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97653365499843,37.4096801727223,"9360",SEVILLA,SE_MACARENA,SEVILLA,BA\ VILLEGAS,45 accC,En acera,En servicio,"1968",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97776542140446,37.3664736701802,"4699",SEVILLA,SE_SUR,SEVILLA,CL\ LUIS ROSALES,"6",En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98194783894814,37.3698594418733,"4726",SEVILLA,SE_SUR,SEVILLA,CL\ COLOMBIA,FTE. 10 accE,En acera,En servicio,"1997",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.8412004702519,37.3428554423411,"14994",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ MALASMAÑANAS,"10",En acera,En servicio,"1970",Si,"40",Caja,BLINDADA,,URALITA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92436227011251,37.2814065926844,"28053",DOS HERMANAS,DH_DOS HERMANAS CENTRO ESTE,DOS HERMANAS,CL\ DIVINA PASTORA,ESQ. CL\ CALDERON DE LA BARCA,En acera,En servicio,"2010",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.8471243651309,37.3466302271633,"24355",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ AVENA,"46",En acera,En servicio,"2003",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00237158745206,37.4458949724191,"30023",SEVILLA,SE_NORTE,CEFORA,IE\ CENTRO DE FORMACION DEL AGUA,CENTRO DE FORMACION DEL AGUA,Red interior en gran instalación,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,Particular (Inst. EMASESA),0.000000,./0.png
-5.75820381287629,37.3607671295079,"28908",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,CL\ INNOVACION,"29",No especificado,En servicio,"2010",,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99585358104424,37.4029762371252,"25335",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,AV\ TORNEO,ESQ. C/ PUERTA DE LA BARQUETA,En acera,En servicio,"2005",Si,"45",Caja,JARDIN,,,Agua bruta secundaria,No,EMASESA,0.100000,./0.png
-5.9586903576084,37.3731350812963,"6867",SEVILLA,SE_CERRO-AMATE,SEVILLA,CL\ LISBOA,"96",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97117585930195,37.3687174502311,"4428",SEVILLA,SE_SUR,SEVILLA,CL\ SIERRA MORENA,FRENTE PORTAL 37-36,En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9238284137721,37.274206106769,"21843",DOS HERMANAS,DH_DOS HERMANAS CENTRO OESTE,DOS HERMANAS,CL\ CASTILLA LA VIEJA,S/N,En acera,En servicio,"1996",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.06024867081786,37.2892835451339,"17925",CORIA DEL RIO,CO_HUERTA EL ROCIO-OESTE,CORIA DEL RIO,CL\ BULERIAS,LATERAL Nº 25 CL TONA,En acera,En servicio,"1970",Si,"40",Caja,BLINDADA,,URALITA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.05832123197879,37.2861934750398,"18017",CORIA DEL RIO,CO_CENTRO,CORIA DEL RIO,CL\ TRAJANO,"28",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.05501134960682,37.2850855933691,"18049",CORIA DEL RIO,CO_CENTRO,CORIA DEL RIO,PZ\ SALVADOR DALI,"7",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.76210607712881,37.370114360693,"32251",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,CL\ BUGANVILLA,FTE. Nº 19,En acera,En servicio,"2022",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.76107669497047,37.3703631041802,"32254",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,"CL\ ANTONIO SANCHEZ ""HORNERITO""",FTE. Nº 15,En acera,En servicio,"2022",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00825482811655,37.3791522276182,"2231",SEVILLA,SE_TRIANA,SEVILLA,CL\ LOPEZ DE GOMARA,10-12,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.01366470893721,37.3744744415056,"2206",SEVILLA,SE_TRIANA,SEVILLA,CL\ SAN JOSE DE CALASANZ,FTE.8,En acera,En servicio,"1994",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9168196532757,37.2757746351203,"24052",DOS HERMANAS,DH_DOS HERMANAS CENTRO ESTE,DOS HERMANAS,CL\ EL ARENOSO,"12",En acera,En servicio,"2003",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-6.02837986091617,37.3973991303683,"14521",CAMAS,CA_CAMAS,CAMAS,CL\ ROSA,"3",En acera,En servicio,"1983",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93364848035898,37.3195399248345,"31757",DOS HERMANAS,DH_ENTRENUCLEOS,ENTRENUCLEOS,CL\ FRANCISCO OLIVA GARCIA,ESQ. CL\ ALCAPARRA,En acera,En servicio,"2021",,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.280000,./0.png
-5.91635078866328,37.2909138086978,"24050",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ CARTAGENERA,FRENTE Nº 30,En acera,En servicio,"2003",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.96716696652048,37.4004675152239,"8285",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ HESPERIDES,FTE. 4,En acera,En servicio,"1990",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96662009975004,37.4021360782667,"8317",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ ENRIQUE DE GUZMAN,"10",En acera,En servicio,"2018",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.02919074022868,37.3853415641115,"19392",CAMAS,CA_PAÑOLETA,CAMAS,PZ\ CARLOS CANO,PROX. Nº 1.1,En acera,En servicio,"2001",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97977416678687,37.481086447212,"27045",LA RINCONADA,RI_LA RINCONADA,LA  RINCONADA,CL\ ESTONIA,"3",En acera,En servicio,"2007",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96061724459127,37.3791485032541,"7009",SEVILLA,SE_NERVION,SEVILLA,RD\ RONDA DEL TAMARGUILLO,FTE. 32 accA DE CL\ ROQUE HERNANDEZ,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.83239972830989,37.3423870600121,"17661",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ ZORZALEÑA,FTE. Nº 6,En acera,En servicio,"2000",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94850388796644,37.2883068951895,"32482",DOS HERMANAS,DH_DOS HERMANAS OESTE,DOS HERMANAS,CL\ RONDA DE ALTAIR,"19",En calzada,En servicio,"2022",Desconocido,"45",Caja,EMASESA,,ODRIOZOLA,Agua bruta secundaria,No,Particular (Cliente),0.000000,./0.png
-5.98119550663289,37.3793658408763,"5338",SEVILLA,SE_NERVION,SEVILLA,CL\ ENRAMADILLA,3 accD,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.91916341038466,37.3472813053204,"23425",ALCALA DE GUADAIRA,AG_SEVILLA GOLF,SEVILLA GOLF,CL\ EAGLE (SEVILLA GOLF),S/N,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93747607226254,37.2944062527863,"24785",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ LEOPOLDO ALAS CLARIN,FTE. 73,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.84060845947716,37.3291654151667,"15955",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ MEDIA GRANAINA (R. FERIAL),FTE. CL\ TARANTA (R. FERIAL),En terrizo,En servicio,"1970",Si,"40",Caja,BLINDADA,,URALITA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.82797217326573,37.32935512772,"15987",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ CORREDERA,(ARI 20),En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.85074044653391,37.3453807903485,"27314",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,AV\ MAR MEDITERRANEO,ENTRE CL\ MAR ARABIGO Y CL\ MAR DE AZOV,En acera,En servicio,"2006",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94125770182949,37.4080427030696,"32296",SEVILLA,SE_ESTE,SEVILLA,CL\ ZUMAQUE,"11",En acera,En servicio,"1985",,"60",Caja,EMASESA,,,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93253566926468,37.3378879033383,"30593",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,CL\ BERGAMO,ESQ AV LOS PINOS,En calzada,En servicio,"2017",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96773652655538,37.3911862111599,"7884",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ SEVILLANAS,"6",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00116979837555,37.3676708434911,"27188",SEVILLA,SE_LOS REMEDIOS,SEVILLA,CL\ HISPANO AVIACION,FTE. 4,En acera,En servicio,"2008",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92894785295916,37.2878575797006,"21576",DOS HERMANAS,DH_DOS HERMANAS CENTRO ESTE,DOS HERMANAS,CL\ ATENEA,LAT. Nº 35 CL\ AFRODITA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00758694870853,37.409213772982,"18956",SEVILLA,SE_TRIANA,SEVILLA,CL\ HERMANOS D'ELUYAR,ESQ. CL\ TORRICELLI,En acera,En servicio,"1992",Si,"45",Caja,BLINDADA,,,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-6.02844887411627,37.3838508329779,"26882",CAMAS,CA_PAÑOLETA,CAMAS,CL\ POBLADORES,"4",En acera,En servicio,"2007",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93242765157636,37.3382029146996,"20585",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,AV\ LOS PINOS,"20",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93462602192084,37.3367741095953,"20593",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,AV\ EUROPA,"11",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93848118379207,37.3405929986312,"20577",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,CL\ NUMA,"43",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98781890245333,37.3667977877711,"3512",SEVILLA,SE_BELLAVISTA-LA PALMERA,SEVILLA,CL\ LORENZO DE SEPULVEDA,JUNTO AL Nº1,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.88372860170184,37.3601652241866,"13883",ALCALA DE GUADAIRA,AG_ZONA INDUSTRIAL,ALCALA DE GUADAIRA,CL\ HACIENDA DOLORES SIETE,NAVE 3,En calzada,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00180825704744,37.3916066599812,"11997",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ MARQUES DE PARADAS,FTE. CL\ PEDRO DEL TORO,En acera,En servicio,"2004",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94319146964644,37.3735487085149,"7317",SEVILLA,SE_CERRO-AMATE,SEVILLA,CL\ LA PUEBLA DEL RIO,FTE. Nº 18,En acera,En servicio,"1996",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98755159619145,37.3844038895866,"20039",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PS\ CATALINA DE RIBERA,S/N,En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.93758340522742,37.321249697402,"31684",DOS HERMANAS,DH_ENTRENUCLEOS,ENTRENUCLEOS,CL\ FRANCISCO OLIVA GARCIA,ESQ. CL\ ARNICA,En acera,En servicio,"2021",,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.470000,./0.png
-5.91269348399182,37.2890179156589,"21198",DOS HERMANAS,DH_DOS HERMANAS ESTE,DOS HERMANAS,CL\ GUSTAVO BACARISAS,"14",En acera,En servicio,"2019",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
